no,date,time,traffic_type,variation_traffic_from,external_ip,internal_ip,protocol,packet_loss,throughput,latency,jitter,ping,packet_length
864,03/15/2024,06:00:15,Video,TikTok,141.185.17.216,189.235.53.44,TCP,2.2,18.87,26.49,177.31,114,1623
865,03/14/2024,14:17:07,Voice,VoIP,187.167.18.224,198.102.37.74,ICMP,4.4,18.43,201.45,297.5,243,4327
866,03/15/2024,10:28:57,Video,TikTok,174.57.58.97,184.77.43.176,ICMP,4.4,12.14,216.76,199.01,129,354
867,03/14/2024,17:14:11,Voice,VoIP,124.169.174.103,166.89.25.152,ICMP,0.6,3.85,162.15,234.73,236,682
868,03/14/2024,14:17:50,Game,Steam,177.26.159.100,168.151.72.239,ICMP,4.24,19.0,162.33,290.14,65,4070
869,03/15/2024,13:11:55,Voice,VoIP,148.160.188.242,134.145.222.205,TCP,2.49,7.81,79.9,57.26,123,1136
870,03/15/2024,03:02:21,Video,TikTok,138.135.81.104,101.117.243.60,ICMP,0.01,1.88,187.84,4.87,48,4507
871,03/14/2024,17:12:50,Game,Xbox,166.173.105.42,152.38.41.132,TCP,2.08,12.77,234.72,33.01,85,4831
872,03/15/2024,11:57:07,Voice,VoIP,199.150.25.161,137.109.33.162,TCP,4.36,9.87,53.67,204.79,111,338
873,03/15/2024,15:08:26,Video,YouTube,102.99.12.183,122.1.13.52,TCP,3.19,18.52,256.12,271.12,245,917
874,03/14/2024,19:19:34,Game,Steam,145.17.218.131,126.229.226.69,TCP,4.15,9.02,198.28,220.0,34,3053
875,03/14/2024,22:55:03,Video,YouTube,126.160.23.145,131.5.23.153,ICMP,3.23,7.36,228.18,225.27,143,4960
876,03/14/2024,12:49:22,Video,YouTube,151.186.219.58,113.188.166.6,TCP,4.11,19.95,298.52,234.06,73,761
877,03/15/2024,13:40:05,Game,Steam,173.158.241.192,143.15.138.218,TCP,4.48,16.48,32.8,283.7,10,1760
878,03/14/2024,15:20:58,Video,TikTok,121.182.83.170,153.69.17.76,TCP,3.48,13.39,120.13,206.15,150,956
879,03/15/2024,13:05:59,Video,YouTube,124.162.222.129,165.230.147.83,TCP,4.87,18.6,31.86,106.89,227,2303
880,03/15/2024,06:39:50,Voice,VoIP,185.30.163.0,171.0.54.74,ICMP,1.96,1.85,135.69,6.49,87,4689
881,03/14/2024,11:15:59,Voice,VoIP,139.23.19.212,143.28.43.103,ICMP,0.56,17.18,168.22,170.01,143,2239
882,03/14/2024,10:09:42,Voice,VoIP,117.110.72.202,150.242.105.111,ICMP,0.78,14.2,53.9,59.85,13,395
883,03/15/2024,13:02:49,Voice,VoIP,117.168.31.178,170.59.61.88,ICMP,4.59,2.95,36.87,13.8,288,4225
884,03/14/2024,00:51:04,Game,Xbox,137.164.105.113,117.235.4.65,ICMP,0.39,2.54,214.88,225.67,98,1872
885,03/14/2024,19:44:37,Video,TikTok,181.104.243.23,103.155.11.30,ICMP,2.81,4.89,297.11,150.36,190,1043
886,03/14/2024,14:39:16,Voice,VoIP,172.135.38.255,106.15.132.145,ICMP,1.91,18.08,207.31,39.88,19,3393
887,03/15/2024,22:25:37,Voice,VoIP,160.103.92.143,102.8.158.150,ICMP,2.7,9.09,44.94,277.33,198,1635
888,03/15/2024,15:06:25,Game,Steam,199.84.92.23,103.100.60.75,ICMP,3.57,7.25,290.0,51.04,73,4695
889,03/14/2024,11:37:01,Video,YouTube,177.233.13.71,101.179.16.168,ICMP,0.29,8.78,275.28,113.61,48,294
890,03/14/2024,02:01:56,Video,YouTube,184.242.110.93,172.91.56.34,ICMP,4.4,11.89,69.28,226.43,220,2538
891,03/14/2024,17:35:44,Video,TikTok,160.172.1.190,133.109.108.71,TCP,3.11,1.56,223.48,295.5,85,3880
892,03/14/2024,04:49:41,Video,TikTok,135.226.8.4,148.167.135.243,TCP,2.05,15.06,44.83,90.58,149,167
893,03/14/2024,16:14:01,Game,Xbox,103.87.71.140,111.49.185.160,ICMP,0.88,11.04,228.06,271.64,78,1058
894,03/15/2024,23:38:50,Video,TikTok,107.122.121.187,163.2.46.8,ICMP,2.48,9.27,104.69,31.87,121,2814
895,03/14/2024,11:53:58,Game,Steam,156.181.198.254,115.30.132.65,ICMP,1.12,13.81,279.32,153.31,65,1492
896,03/14/2024,22:05:01,Voice,VoIP,157.130.152.128,165.245.15.147,ICMP,1.34,4.18,51.99,5.34,106,4207
897,03/14/2024,17:25:23,Game,Xbox,169.198.75.229,133.217.91.194,TCP,0.25,3.85,9.03,141.09,49,2065
898,03/15/2024,04:22:02,Video,YouTube,193.148.115.24,109.244.102.95,TCP,1.98,6.84,90.06,153.0,146,1962
899,03/15/2024,12:09:11,Game,Xbox,181.242.175.139,118.187.56.62,ICMP,0.91,10.63,29.72,245.37,15,2062
900,03/14/2024,08:50:26,Video,YouTube,110.73.128.42,193.86.66.93,ICMP,1.14,19.09,58.44,66.84,67,1209
901,03/15/2024,13:09:45,Video,TikTok,157.184.37.21,161.9.159.77,ICMP,2.67,12.39,159.36,51.25,274,2055
902,03/15/2024,06:45:52,Game,Xbox,136.30.42.145,146.98.254.162,TCP,4.45,7.84,15.17,107.86,127,176
903,03/15/2024,16:17:31,Voice,VoIP,158.134.189.82,116.0.117.60,TCP,1.61,18.95,94.15,164.53,191,1703
904,03/14/2024,23:04:34,Voice,VoIP,147.152.231.11,151.154.235.48,ICMP,1.47,17.17,106.2,30.06,270,940
905,03/15/2024,00:32:47,Voice,VoIP,136.91.140.76,139.66.99.127,ICMP,0.41,8.47,166.04,148.91,51,642
906,03/14/2024,23:18:42,Voice,VoIP,158.85.129.12,173.86.157.186,ICMP,3.71,18.25,224.84,127.38,121,4722
907,03/14/2024,07:29:12,Game,Xbox,182.141.114.149,138.57.95.186,TCP,2.92,4.93,236.08,202.18,149,3079
908,03/14/2024,23:37:20,Voice,VoIP,198.32.130.233,194.143.236.18,TCP,1.68,12.83,183.52,174.94,183,4148
909,03/14/2024,02:48:09,Game,Steam,124.253.20.82,140.77.18.3,ICMP,3.72,6.37,166.61,233.32,89,592
910,03/14/2024,13:28:13,Video,YouTube,113.82.148.94,172.107.127.170,ICMP,0.88,1.86,194.7,214.17,75,2224
911,03/15/2024,08:59:59,Game,Steam,105.66.65.13,102.12.166.186,TCP,3.04,14.46,273.11,254.36,61,2412
912,03/15/2024,00:09:59,Game,Steam,166.115.227.0,183.163.168.130,ICMP,4.69,3.6,271.96,272.48,196,999
913,03/15/2024,13:15:05,Video,TikTok,165.62.253.43,137.137.214.12,TCP,0.09,5.65,211.13,276.35,139,171
914,03/14/2024,18:30:32,Game,Xbox,191.143.216.36,105.41.123.38,ICMP,0.33,13.56,153.94,13.68,44,847
915,03/14/2024,10:54:07,Video,YouTube,129.169.107.142,131.109.102.242,TCP,3.28,12.78,100.9,119.78,25,4297
916,03/14/2024,00:44:52,Game,Xbox,196.243.153.56,199.55.10.224,TCP,3.28,12.59,59.34,195.45,176,3085
917,03/15/2024,13:22:33,Video,YouTube,113.39.68.145,185.140.221.157,TCP,2.03,12.73,175.45,91.82,237,1958
918,03/14/2024,11:59:57,Voice,VoIP,123.86.42.47,162.74.133.244,ICMP,4.86,17.1,101.2,66.42,237,3403
919,03/15/2024,13:58:02,Video,TikTok,151.114.227.43,147.190.214.59,TCP,0.47,8.87,7.17,138.18,123,1301
920,03/15/2024,04:13:55,Video,YouTube,175.71.213.175,177.65.149.184,TCP,0.56,19.8,3.61,73.3,149,2070
921,03/15/2024,11:01:55,Video,YouTube,111.3.215.63,191.246.130.217,ICMP,3.4,6.41,69.26,248.91,89,102
922,03/14/2024,06:56:44,Game,Xbox,118.147.252.151,160.229.130.150,ICMP,4.59,17.9,26.24,239.52,47,3343
923,03/15/2024,17:27:07,Video,YouTube,149.235.249.224,174.106.231.147,TCP,4.4,11.17,71.5,135.96,200,917
924,03/15/2024,20:21:17,Video,YouTube,148.240.29.239,175.226.234.90,TCP,3.99,4.86,209.22,276.93,276,4544
925,03/14/2024,00:21:07,Game,Steam,126.118.166.145,172.57.57.219,ICMP,4.06,12.07,63.33,161.06,42,4460
926,03/14/2024,18:06:34,Game,Xbox,159.13.10.26,128.120.27.27,TCP,1.43,3.83,108.45,214.96,95,4440
927,03/14/2024,11:02:19,Game,Steam,132.224.184.48,144.28.51.67,ICMP,1.13,4.68,93.83,31.93,279,4284
928,03/14/2024,02:37:32,Game,Xbox,155.94.85.231,119.66.21.244,TCP,4.8,2.48,293.33,123.14,19,3624
929,03/15/2024,21:27:08,Game,Xbox,170.232.76.56,103.198.114.107,ICMP,3.52,13.2,102.82,42.3,85,4046
930,03/14/2024,21:06:51,Video,TikTok,159.170.150.54,148.167.165.66,ICMP,4.2,15.63,153.85,284.93,61,3727
931,03/15/2024,14:35:50,Voice,VoIP,178.27.34.111,124.117.136.226,TCP,0.51,7.86,123.14,55.56,269,3104
932,03/15/2024,14:42:13,Game,Steam,132.61.5.72,112.55.36.53,TCP,4.9,9.9,179.71,158.68,201,2332
933,03/15/2024,16:58:34,Video,YouTube,167.56.55.40,143.250.204.49,ICMP,4.15,1.97,1.4,19.81,11,925
934,03/14/2024,15:20:35,Video,TikTok,186.184.56.116,172.218.169.250,ICMP,2.67,8.09,233.25,276.35,28,1614
935,03/15/2024,06:27:10,Game,Xbox,143.218.220.5,101.189.203.18,ICMP,4.51,4.52,130.11,292.53,58,2025
936,03/15/2024,12:48:27,Game,Xbox,105.31.89.182,148.238.184.178,ICMP,2.48,9.66,143.06,225.78,221,3614
937,03/14/2024,18:17:02,Game,Steam,109.12.28.112,136.62.76.14,TCP,0.54,14.2,122.66,266.02,207,4013
938,03/14/2024,01:12:28,Voice,VoIP,109.66.132.39,164.124.224.142,TCP,0.67,5.45,72.22,196.29,63,550
939,03/14/2024,06:00:47,Game,Xbox,191.69.21.91,153.98.135.250,TCP,2.45,18.56,135.32,75.5,180,722
940,03/14/2024,16:59:42,Voice,VoIP,129.7.193.38,125.172.72.249,ICMP,3.85,6.43,67.44,262.02,206,4388
941,03/14/2024,19:17:52,Game,Xbox,165.41.219.53,146.184.112.226,ICMP,4.56,3.76,244.47,74.72,101,3118
942,03/15/2024,06:43:01,Game,Steam,128.255.184.73,163.241.246.223,TCP,4.94,1.42,280.28,184.24,45,3471
943,03/15/2024,13:47:18,Voice,VoIP,186.153.58.33,155.114.196.122,TCP,4.61,8.66,87.78,257.14,15,3565
944,03/14/2024,08:22:20,Voice,VoIP,128.17.203.177,104.206.84.121,TCP,3.3,14.16,97.93,37.18,99,1106
945,03/14/2024,20:51:30,Voice,VoIP,122.232.180.107,133.185.59.206,ICMP,0.14,12.8,209.59,292.11,193,3563
946,03/15/2024,12:31:11,Video,YouTube,165.131.163.141,165.202.28.212,TCP,0.81,11.31,129.26,148.41,129,4545
947,03/15/2024,14:00:52,Video,TikTok,148.30.35.114,118.37.218.3,TCP,4.83,9.82,227.37,255.23,123,3787
948,03/14/2024,22:56:28,Voice,VoIP,198.218.136.149,180.59.56.48,TCP,2.43,15.51,67.09,161.39,198,1063
949,03/14/2024,04:09:24,Voice,VoIP,125.50.237.106,198.192.237.69,TCP,4.56,15.23,4.16,241.76,114,1840
950,03/14/2024,01:29:17,Game,Steam,123.112.99.217,192.241.225.243,TCP,4.45,13.93,105.6,102.92,81,2263
951,03/14/2024,00:02:47,Game,Steam,194.183.94.194,137.93.95.184,ICMP,3.4,9.11,40.12,294.27,227,650
952,03/14/2024,17:49:00,Game,Xbox,119.161.221.170,124.124.67.195,TCP,1.93,10.13,102.46,46.27,171,3669
953,03/14/2024,05:23:36,Voice,VoIP,104.189.75.187,153.74.125.241,TCP,0.06,8.73,287.48,127.74,86,4526
954,03/14/2024,18:24:31,Video,YouTube,158.131.146.74,165.107.8.98,ICMP,3.12,17.41,210.99,71.1,24,2685
955,03/15/2024,01:10:06,Voice,VoIP,121.218.93.254,158.253.194.90,ICMP,3.66,8.85,27.62,94.45,83,4621
956,03/14/2024,12:14:12,Game,Xbox,142.67.139.83,132.9.208.114,ICMP,4.78,13.12,106.7,30.68,10,3142
957,03/14/2024,05:28:54,Voice,VoIP,192.110.174.220,142.39.238.154,ICMP,1.53,2.49,236.4,237.67,153,1610
958,03/14/2024,18:09:49,Game,Steam,139.44.184.47,119.94.141.157,ICMP,2.48,2.65,254.27,147.36,37,208
959,03/14/2024,04:01:03,Video,TikTok,167.85.155.207,110.11.138.229,TCP,4.38,15.98,224.59,286.94,201,1917
960,03/14/2024,10:53:40,Video,YouTube,131.152.181.38,137.241.1.113,ICMP,4.8,8.28,85.42,143.16,64,507
961,03/14/2024,12:50:26,Game,Xbox,143.110.172.51,183.197.230.58,TCP,1.56,14.7,253.0,39.59,209,1574
962,03/14/2024,22:22:18,Game,Xbox,178.78.195.48,131.216.230.12,ICMP,3.31,12.62,127.37,278.97,148,533
963,03/15/2024,19:12:32,Game,Xbox,170.121.130.93,168.214.144.254,TCP,1.08,13.86,201.22,220.38,133,2230
964,03/14/2024,20:00:41,Voice,VoIP,117.98.188.160,126.72.232.208,ICMP,4.66,3.15,225.66,52.75,25,4216
965,03/15/2024,04:32:01,Game,Steam,150.230.227.177,168.109.211.215,TCP,0.41,3.07,186.44,254.31,205,2255
966,03/14/2024,17:50:17,Video,YouTube,190.10.251.232,126.219.140.135,TCP,4.23,8.27,176.58,294.26,245,3454
967,03/14/2024,09:34:51,Video,YouTube,176.151.185.223,156.231.74.60,ICMP,2.75,19.46,264.15,3.01,121,3669
968,03/14/2024,00:58:57,Game,Steam,139.205.215.20,150.231.111.163,ICMP,3.07,14.26,237.31,99.23,84,3856
969,03/15/2024,01:48:30,Game,Steam,190.220.246.24,117.237.91.230,ICMP,0.14,10.41,42.81,152.09,289,3518
970,03/14/2024,13:05:12,Video,TikTok,141.234.178.94,144.52.250.219,TCP,2.07,6.11,153.95,155.22,88,1836
971,03/14/2024,14:42:59,Voice,VoIP,163.217.197.88,118.214.239.119,ICMP,0.87,4.78,161.94,216.08,60,4187
972,03/15/2024,04:58:51,Game,Xbox,143.95.92.70,148.91.26.182,TCP,3.27,18.7,25.83,216.07,19,1405
973,03/14/2024,10:09:32,Voice,VoIP,163.184.165.142,110.246.184.49,ICMP,2.64,2.69,226.91,53.52,89,4378
974,03/15/2024,02:25:03,Voice,VoIP,196.151.178.78,182.230.251.45,ICMP,1.49,1.75,240.41,63.6,29,191
975,03/15/2024,21:26:04,Game,Steam,190.190.115.202,186.242.168.201,TCP,3.88,17.74,206.37,252.41,157,4126
976,03/14/2024,05:59:40,Video,TikTok,175.134.87.194,135.12.119.142,TCP,0.15,1.74,249.02,143.59,145,2803
977,03/14/2024,22:29:27,Game,Steam,118.130.121.172,172.248.135.10,ICMP,3.73,10.64,100.07,157.94,291,1747
978,03/14/2024,11:59:28,Voice,VoIP,181.56.61.251,122.146.214.137,TCP,0.91,19.66,36.73,173.18,254,4171
979,03/15/2024,21:24:15,Game,Steam,196.230.68.182,113.170.93.31,ICMP,3.29,7.76,32.88,246.04,176,4507
980,03/15/2024,22:45:51,Game,Steam,129.195.247.112,140.151.159.119,ICMP,1.98,7.55,135.06,200.27,149,222
981,03/15/2024,15:21:16,Game,Steam,158.165.7.59,117.90.206.128,ICMP,3.15,13.99,55.55,101.2,30,3584
982,03/14/2024,04:02:46,Game,Steam,193.229.112.175,140.152.239.66,TCP,0.12,11.52,259.71,229.68,173,4934
983,03/15/2024,11:36:23,Game,Xbox,142.233.167.74,174.213.18.72,TCP,3.41,9.28,238.14,125.71,12,2902
984,03/14/2024,13:30:17,Video,YouTube,131.133.140.151,154.52.106.138,TCP,1.8,14.29,121.36,191.12,28,112
985,03/14/2024,02:14:44,Game,Steam,183.92.161.136,141.5.100.245,TCP,1.09,1.32,186.77,174.16,130,230
986,03/14/2024,01:39:31,Video,YouTube,148.84.184.251,121.217.255.112,TCP,1.44,1.79,239.04,175.25,101,2944
987,03/14/2024,09:52:12,Voice,VoIP,164.3.184.140,107.100.54.135,ICMP,1.96,10.58,147.53,1.9,190,2316
988,03/14/2024,17:04:26,Video,TikTok,169.98.144.174,113.116.159.11,TCP,4.19,14.66,227.07,172.98,290,3852
989,03/15/2024,04:11:40,Game,Xbox,108.128.205.201,169.78.128.95,ICMP,4.54,6.16,249.73,245.86,276,2180
990,03/14/2024,01:55:13,Voice,VoIP,186.93.16.184,103.159.11.172,ICMP,1.4,17.76,79.78,40.65,172,4986
991,03/15/2024,04:49:16,Video,YouTube,165.88.17.31,197.77.225.10,TCP,2.61,15.26,63.52,112.84,176,4421
992,03/15/2024,21:48:08,Game,Xbox,189.127.97.143,102.139.98.63,ICMP,4.51,14.02,213.38,157.97,158,2602
993,03/14/2024,09:18:58,Video,YouTube,193.58.221.213,175.34.14.102,ICMP,3.08,10.17,299.93,35.2,21,4057
994,03/14/2024,23:37:47,Voice,VoIP,184.122.26.137,180.92.48.148,TCP,2.61,9.62,276.61,12.48,290,2530
995,03/15/2024,07:55:04,Video,TikTok,123.200.62.176,103.251.73.111,ICMP,4.37,1.3,175.49,157.88,46,1006
996,03/15/2024,23:18:01,Video,TikTok,196.39.207.99,129.183.33.149,ICMP,0.26,16.65,137.68,259.92,241,1496
997,03/15/2024,14:05:00,Voice,VoIP,135.116.184.89,128.113.70.89,TCP,4.19,16.43,29.29,286.56,294,4678
998,03/14/2024,08:46:47,Voice,VoIP,164.248.71.70,124.109.3.200,TCP,3.77,7.86,52.13,108.27,115,4021
999,03/14/2024,18:44:51,Video,YouTube,170.98.205.84,140.33.162.243,TCP,1.13,1.15,71.47,232.0,39,4977
1000,03/15/2024,02:19:51,Video,YouTube,153.159.248.224,149.169.172.112,TCP,2.95,18.33,40.51,262.26,191,4242
1001,03/15/2024,09:21:35,Game,Steam,184.182.135.252,130.152.247.125,TCP,2.74,10.6,290.11,225.98,160,2496
1002,03/14/2024,19:14:51,Game,Steam,163.90.26.68,149.162.58.119,ICMP,0.48,11.49,112.09,177.98,149,2579
1003,03/15/2024,12:35:30,Voice,VoIP,112.204.172.223,127.196.231.99,TCP,0.61,5.7,154.08,255.67,34,767
1004,03/14/2024,13:22:38,Video,TikTok,198.44.56.64,182.204.231.2,ICMP,0.23,19.12,105.98,55.5,263,4465
1005,03/14/2024,15:38:06,Voice,VoIP,145.40.24.152,188.153.100.116,ICMP,4.33,3.12,95.96,184.11,75,3576
1006,03/15/2024,06:08:12,Voice,VoIP,144.45.86.232,150.10.126.47,TCP,1.49,12.93,190.71,204.25,39,1575
1007,03/15/2024,21:11:00,Video,YouTube,117.201.123.204,171.198.0.100,TCP,0.32,8.42,125.05,81.4,165,3355
1008,03/15/2024,02:55:46,Game,Steam,106.226.222.69,139.94.102.32,ICMP,0.65,1.78,294.24,142.68,170,3082
1009,03/15/2024,08:51:10,Video,YouTube,199.95.111.217,117.229.110.106,ICMP,4.75,6.99,220.85,60.29,271,840
1010,03/14/2024,00:40:50,Game,Xbox,151.205.20.185,158.134.167.113,TCP,1.93,11.03,143.24,248.88,39,4793
1011,03/15/2024,15:32:24,Video,TikTok,134.14.241.132,119.30.31.1,ICMP,3.23,14.18,219.57,92.11,175,4624
1012,03/14/2024,16:22:18,Voice,VoIP,178.250.152.250,186.91.137.19,ICMP,2.06,2.73,32.66,26.85,39,1645
1013,03/15/2024,19:26:55,Video,TikTok,127.174.25.17,160.240.84.178,TCP,0.71,16.99,271.55,188.64,206,783
1014,03/15/2024,23:27:56,Game,Steam,166.17.20.82,171.197.105.92,TCP,1.7,7.22,188.19,41.92,204,4144
1015,03/15/2024,10:36:36,Game,Xbox,198.4.142.44,109.155.41.152,TCP,1.2,15.92,197.46,215.67,178,3322
1016,03/15/2024,12:48:19,Video,TikTok,103.144.215.65,135.139.236.169,ICMP,1.26,2.96,2.98,213.38,42,2360
1017,03/15/2024,21:47:16,Voice,VoIP,143.7.155.59,123.147.30.62,ICMP,3.89,2.6,74.93,161.54,103,4349
1018,03/15/2024,21:42:43,Voice,VoIP,199.238.116.143,157.216.159.163,ICMP,3.71,3.75,77.13,201.82,199,620
